"country_name","iso3","year","bond_spreads","bond_10y","vulnerability100","exposure100","readiness100","lnrgdp","growth","inflation_cpi","debt_gdp","OB_gdp","reserves","gee","rqe","tt","is_advanced","sensitivity","EcoReadiness100","readiness_delta100","vulnerability_delta100","capacity","governance100","social100"
"Côte d'Ivoire","CIV","2008","","","50.30231703","45.0808963919","19.46445077","9.843780329","2.543","1.706","51.24","1.045","","-1.252720952","-0.9297468066","89.7","0","34.588996328239","16.567188067761100","-15.189028508476200","2.1306449793200500","73.117398819022","24.358119353480202","17.4680448786139"
"Côte d'Ivoire","CIV","2009","","","49.94078883","45.0808963919","20.05732143","9.875777449","3.251","0.518","46.476","0.062","","-1.126518011","-0.9727515578","94.3","0","34.0224792560219","15.355823737299300","-14.622360306828700","1.7861455750384500","72.5491897826774","27.142010044065501","17.6741305125162"
"Côte d'Ivoire","CIV","2010","","","49.38960479","45.0808963919","18.33553741","9.895753018","2.018","1.751","45.612","-0.195","","-1.297451496","-0.9262225628","101","0","33.3262615801648","11.384880920299400","-16.423410311207900","1.2864759506181300","71.6107568238556","26.006027157941503","17.615704161634"
"Côte d'Ivoire","CIV","2011","","","49.62693339","45.0808963919","18.4330071","9.845960288","-4.857","4.895","50.028","-1.579","","-1.180755496","-0.8894010782","100","0","34.455863907751","10.753287289410500","-16.246367244068400","1.472090365850500","71.1497346999583","27.540599266082001","17.0051347577171"
"Côte d'Ivoire","CIV","2012","","","49.89559284","45.0808963919","19.78211853","9.949094561","10.864","1.3","24.693","-1.044","","-1.108150959","-0.7761784196","88.7","0","34.6740445221748","11.135482343246600","-14.946736317245300","1.7729068466740300","71.7107493236932","30.745828113925498","17.4650451199547"
"Côte d'Ivoire","CIV","2013","","","48.74742922","45.0808963919","20.96818588","10.03776404","9.272","2.584","24.624","-0.615","","-0.9382181764","-0.753439784","87.7","0","32.1848152205108","11.708775102168500","-13.902164140841400","0.7166999686927800","70.7779145784575","33.228946598136901","17.9668359499058"
"Côte d'Ivoire","CIV","2014","","","49.10857957","45.0808963919","24.75912763","10.12205075","8.794","0.515","26.71","-0.683","","-0.8572916389","-0.6188771725","94.4","0","33.810796893412","18.669261279584400","-10.307412256828500","1.2053527463469800","70.214975129705","37.368412337788797","18.2397092594544"
"Côte d'Ivoire","CIV","2015","","","48.83873007","45.0808963919","26.84986178","10.20678582","8.843","1.055","29.172","-0.944","","-0.7475405335","-0.5549265146","100","0","33.3933119260013","22.439389718078800","-8.3586618922950800","1.0277775293310600","69.9102342378712","38.0203898197962","20.0898058150771"
"Côte d'Ivoire","CIV","2016","","","49.0802625","45.0808963919","28.55529974","10.27605061","7.172","0.763","31.118","-1.723","","-0.7363792062","-0.422826767","98.8","0","34.5483240417285","27.599024192040300","-6.7079633664509100","1.3048847268503500","69.4769068725158","37.763617549490206","20.3032574643207"
"Côte d'Ivoire","CIV","2017","","","48.60490646","45.0808963919","28.19094162","10.34755331","7.412","0.737","32.595","-2.03","","-0.8122181892","-0.4068804085","85.4","0","33.7175663069468","26.899412778207700","-7.1410787552167800","0.87421356199280900","68.9382480647372","37.1490557364979","20.5243563489174"
"Côte d'Ivoire","CIV","2018","","","48.48112902","45.0808963919","29.09215112","10.39483594","4.842","0.616","35.317","-1.569","","-0.6474503875","-0.254712522","86.3","0","33.8531548618187","27.994175127178500","-6.3499670723768800","0.82198793629655900","68.3769610878434","39.1090727306864","20.1732055138999"
"Côte d'Ivoire","CIV","2019","","","48.41799416","45.0808963919","29.73394053","10.45988835","6.721","0.77","37.216","-0.748","","-0.5591716766","-0.3000674546","87.3","0","33.8392950798169","31.027157440017800","-5.9541777122613700","0.91872679757128400","68.2798634687234","38.034817629397601","20.1398465255251"
"Côte d'Ivoire","CIV","2020","","","48.56181474","45.0808963919","29.97094503","10.46687206","0.701","2.288","46.315","-3.589","","-0.5391485095","-0.3813477457","91.2","0","34.3193561477902","32.312764377137100","-5.7290086597534900","1.0702391529428400","68.1941080439167","37.487473362684995","20.1125973517697"
"Côte d'Ivoire","CIV","2021","4.752778","6.192747","48.76534683","45.0808963919","30.93624923","10.53511256","7.062","4.182","50.165","-2.938","","-0.5369514823","-0.2687971592","85.9","0","34.7940318121521","32.312764377137100","-4.9797881264726100","1.4142025206358300","68.2654650407379","40.292883953057903","20.2030993626503"
"Côte d'Ivoire","CIV","2022","2.980589","5.932446","49.00578622","45.0808963919","31.80010155","10.59714688","6.4","5.239","56.035","-4.547","","-0.3337724209","-0.1520129591","80.8","0","35.5728103492308","32.312764377137100","-4.4015783194550400","1.8402790012167700","68.2040188641565","42.663978809306101","20.4235614559171"
"Côte d'Ivoire","CIV","2023","3.823521","7.785536","48.9171238","45.0808963919","31.9413276","10.66106019","6.6","4.437","56.701","-2.59","","-0.3595120311","-0.1160813794","91.8","0","35.3472384992123","32.312764377137100","-4.4714312900987800","1.8887953782201100","68.1703393607745","42.861156510016002","20.6500619197552"
"Croatia","HRV","1995","","","38.76783533","40.3188798537","39.30322514","3.490306557","6.634","1.963","","-2.677","5.780350855","","","","0","29.524795690584","42.420422457988500","2.5246533484228200","-8.0227538253865100","47.511345672446","42.762223862188598","32.7270290968964"
"Croatia","HRV","1996","","","38.85135865","40.3188798537","39.41999096","3.547373492","5.874","3.644","","-3.171","6.66435863","0.1022060215","-0.1714107096","","0","29.9861787704569","42.420422457988500","2.3156246223764600","-7.7274988948779400","47.2341304820421","42.762223862188598","33.0773265683009"
"Croatia","HRV","1997","","","38.87414209","40.3188798537","39.88455366","3.611701389","6.645","3.709","","-3.143","6.856949553","","","","0","30.1324752015074","42.420422457988500","2.465034835820600","-7.4999000395079500","47.1582225472022","43.592270205353302","33.6409683231468"
"Croatia","HRV","1998","","","38.74006519","40.3188798537","40.24647666","3.630163946","1.862","6.709","23.329","-4.613","7.465037938","0.03803564236","-0.1453807503","","0","30.3278938780456","42.420422457988500","2.6737957304677600","-7.5344379406716200","46.4405522436272","44.422316548517998","33.8966909819778"
"Croatia","HRV","1999","","","38.73919584","40.3188798537","41.49480873","3.6207612","-0.936","4.014","30.007","-9.212","8.095584455","","","","0","30.4658099609276","42.420422457988500","3.8989885300895400","-7.5202692456608200","46.2824037074098","47.453492995106203","34.6105107278534"
"Croatia","HRV","2000","","","38.67393088","40.3188798537","43.16915707","3.657569369","3.749","4.605","35.434","-7.284","9.091108655","0.3633943796","-0.1187016815","99.80511006","0","30.4386055933437","42.420422457988500","5.258869002869500","-7.3811637143966100","46.1179409558436","50.484669441694393","36.6023793251591"
"Croatia","HRV","2001","","","38.58180979","40.3188798537","44.70046719","3.688229243","3.113","4.265","36.588","-2.82","11.7657355","","","98.5880396","0","30.2742024008001","42.420422457988500","6.3669256495089900","-7.1982153140372200","45.9962839528783","52.723239834854994","38.9577392686535"
"Croatia","HRV","2002","","","38.74555621","40.3188798537","45.65271882","3.744597943","5.799","2.533","36.453","-3.531","13.91489692","0.3285757005","0.2942810953","97.25682238","0","30.899473650829","42.420422457988500","6.8362874886469700","-6.7206421655346800","45.7700549170472","54.961810228015594","39.5759237739549"
"Croatia","HRV","2003","","","38.52948252","40.3188798537","47.05900435","3.798809513","5.571","2.399","37.844","-3.695","18.34465843","0.3188011348","0.4662130475","96.74260268","0","30.3738130146066","42.420422457988500","7.8466568717722700","-6.6794126920836100","45.6691190757609","56.188775956040203","42.5678146390151"
"Croatia","HRV","2004","","","38.49354119","40.3188798537","47.86628463","3.839667343","4.17","2.143","39.959","-4.697","18.83074029","0.4443008602","0.5319160223","97.45557018","0","30.3509167062286","42.420422457988500","8.2251483136425800","-6.4366871296646700","45.5521534395657","57.383953181787795","43.7944782561081"
"Croatia","HRV","2005","","","38.45632881","40.3188798537","46.65610429","3.882017303","4.326","2.996","40.901","-1.851","18.13675539","0.4556206465","0.4752495587","96.9","0","30.2988442999787","40.742650557897800","6.6862181960550400","-6.2602473124655800","45.465138230801","55.651386765289004","43.5742755598868"
"Croatia","HRV","2006","","","38.31431686","40.3188798537","44.76560502","3.931453014","5.068","3.287","38.382","-0.752","22.53357292","0.5555404425","0.3651951253","98.5","0","29.9850683408188","37.183053408885300","3.8544430093807300","-5.7905305740056700","45.3876522063549","54.459879896169205","42.6538817634135"
"Croatia","HRV","2007","","","38.36336305","40.3188798537","45.82912144","3.980727835","5.051","2.659","37.085","-1.023","25.53312233","0.4564469755","0.4113973677","100.5","0","30.1991256307675","38.284293579728700","4.0835500884259300","-5.1992075386548400","45.301302624527","55.387017875950292","43.8160528609682"
"Croatia","HRV","2008","2.49577","6.143297","38.43395201","40.3188798537","45.8341768","4.000253639","1.972","5.803","38.92","-0.913","23.72607968","0.5727438331","0.4139635563","99.1","0","30.525429091632","39.126418500099600","3.4640846058051600","-4.7227468172404600","45.1563113637048","54.567308718548901","43.8088031750832"
"Croatia","HRV","2009","3.186008","6.430772","38.26176616","40.3188798537","45.30875574","3.92970574","-6.812","2.221","47.922","-5.353","29.26690744","0.5854263902","0.4722756147","99.4","0","29.9980538161991","38.647055167947100","3.2275674510392200","-5.0826893025864700","45.2260555625838","54.913084548269794","42.366127499403"
"Croatia","HRV","2010","3.20885","6.400466","38.22463878","40.3188798537","46.65782783","3.916254042","-1.336","1.089","56.809","-4.46","28.14567514","0.5814344883","0.4894832969","100.2","0","30.0714823026788","40.172596769301400","4.6652907104548800","-5.177430469858600","45.0101712965084","55.786561676185997","44.0143250371656"
"Croatia","HRV","2011","3.744013","6.50579","37.94745283","40.3188798537","46.39862645","3.91511821","-0.114","2.208","63.15","-5.2","28.87808845","0.5021752119","0.4428925514","100.4","0","30.4196710636157","39.573392485332300","3.9527142562311300","-5.1599711013384700","43.5611992593404","55.790148522218594","43.8323383398037"
"Croatia","HRV","2012","4.534518","6.323664","37.60169836","40.3188798537","46.26228641","3.892534329","-2.233","3.354","68.852","-2.785","30.19707213","0.6750282049","0.3538157046","98.9","0","30.5754300884725","39.485941117992400","3.6334352657191200","-5.3868348170405900","42.1379690966928","55.146004274475601","44.1549138405756"
"Croatia","HRV","2013","2.639495","4.987768","37.71192954","40.3188798537","47.20571375","3.891187445","-0.135","2.328","79.49","-2.831","36.28167502","0.6753647923","0.3696329892","98.2","0","30.336712669136","39.709428051219600","4.2268512027182400","-5.0491336543341700","42.8415530366857","56.303747114914707","45.6039660717836"
"Croatia","HRV","2014","1.884191","4.41386","37.71276184","40.3188798537","47.89099061","3.885596891","-0.557","0.219","83.231","-2.305","31.67328059","0.6763349175","0.2765753567","99.1","0","30.0520202128073","42.828529155650400","4.7932018598594800","-4.9710120365977300","43.2082816550578","56.476120454574094","44.3683222061723"
"Croatia","HRV","2015","1.569043","3.700963","37.78824321","40.3188798537","48.3551636","3.908536936","2.321","-0.259","82.779","-0.443","30.03832261","0.4573534131","0.2375626415","100","0","30.6214511919564","44.96946977382300","4.8044531478114700","-4.6011799932329500","42.7667124869677","55.691409571770897","44.4046114541548"
"Croatia","HRV","2016","1.740812","3.572782","37.28419069","40.3188798537","48.74068514","3.942591007","3.464","-0.629","79.261","1.79","27.63102343","0.4223082662","0.2386473864","99","0","30.6667676092432","44.311964499108300","4.308270221545200","-4.5322188897912800","41.1755364482965","56.776777744080398","45.1333131790399"
"Croatia","HRV","2017","0.466156","2.795248","37.436119","40.3188798537","48.39044817","3.974922684","3.286","1.303","76.174","3.207","35.34202757","0.5354917049","0.2994459867","97.9","0","31.2692450009513","44.188884814523100","3.0594550049118500","-3.7963108093405200","40.9936468194007","56.493055819825599","44.4894038860216"
"Croatia","HRV","2018","-0.730111","2.180189","37.39003736","40.3188798537","48.68414849","4.003617199","2.911","1.558","72.847","2.271","36.48314645","0.5139327645","0.4898183644","95.9","0","31.3155818592861","43.680370868219400","2.5344440346860400","-3.3103176636120700","40.8305220217349","57.806419002731005","44.5656556011308"
"Croatia","HRV","2019","-0.866715","1.271985","37.52993743","40.3188798537","49.34126349","4.034152139","3.101","0.791","70.881","4.335","36.76544225","0.456785351","0.5525176525","96.3","0","31.8759200740473","42.761945266497100","1.7800050975749600","-2.2530584740521400","40.6564899907284","57.913913709458598","47.3479314952065"
"Croatia","HRV","2020","0.070267","0.964379","37.41308175","40.3188798537","48.55481659","3.947390149","-8.31","-0.048","86.476","-5.454","44.89153507","0.424775809","0.3623145521","94.4","0","31.6609610701963","44.102327374011200","1.6264324674401500","-2.7812147576677300","40.561347113019","56.801704296134005","44.7604180926779"
"Croatia","HRV","2021","-0.459428","0.980541","37.79929363","40.3188798537","48.42948123","4.066322246","12.629","2.745","78.205","-1.173","48.52221485","0.5523746014","0.4935465753","93.1","0","31.9150737281825","44.102327374011200","-0.79906271879305900","-0.9001449571961200","41.4919767802736","56.903496630753601","44.2826196801434"
"Croatia","HRV","2022","-0.172867","2.77899","38.00320729","40.3188798537","49.0584676","4.136749304","7.297","10.664","68.547","1.361","47.48685983","0.5813136101","0.5025498867","89.8","0","32.508843110909","44.102327374011200","-2.3366552097515300","0.71181328602610800","41.495601344221","58.254857087783797","44.8182183365051"
